chrom	start	end	DNase.counts	DNase.counts.RPM	DNase.counts.RPKM	H3K4me3.counts	H3K4me3.counts.RPM	H3K4me3.counts.RPKM	CTCF.counts	CTCF.counts.RPM	CTCF.counts.RPKM	H3K27ac.counts	H3K27ac.counts.RPM	H3K27ac.counts.RPKM
chr19	12793351	12793851	447	2.7103488887815126	5.420697777563025	1253	7.830952374866302	15.661904749732605	2	0.0919766344397402	0.1839532688794804	226	7.583306056360406	15.166612112720811
chr19	12793351	12793851	447	2.7103488887815126	5.420697777563025	1253	7.830952374866302	15.661904749732605	2	0.0919766344397402	0.1839532688794804	226	7.583306056360406	15.166612112720811
chr19	12793351	12793851	447	2.7103488887815126	5.420697777563025	1253	7.830952374866302	15.661904749732605	2	0.0919766344397402	0.1839532688794804	226	7.583306056360406	15.166612112720811
chr19	12793351	12793851	447	2.7103488887815126	5.420697777563025	1253	7.830952374866302	15.661904749732605	2	0.0919766344397402	0.1839532688794804	226	7.583306056360406	15.166612112720811
chr19	12793351	12793851	447	2.7103488887815126	5.420697777563025	1253	7.830952374866302	15.661904749732605	2	0.0919766344397402	0.1839532688794804	226	7.583306056360406	15.166612112720811
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12796031	12796931	128	0.776117802604102	0.8623531140045578	46	0.2874890736183958	0.3194323040204398	141	6.484352728001684	7.204836364446316	22	0.738197934689951	0.8202199274332789
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12814891	12815491	62	0.3759320606363619	0.6265534343939365	6	0.037498574819790756	0.062497624699651255	2	0.0919766344397402	0.15329439073290035	2	0.06710890315363191	0.11184817192271986
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12825131	12825931	110	0.6669762366129002	0.8337202957661252	22	0.13749477433923277	0.17186846792404098	21	0.9657546616172721	1.20719332702159	3	0.10066335473044787	0.12582919341305984
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12828311	12828891	119	0.7215470196085011	1.2440465855318983	34	0.21249192397881428	0.36636538617036946	3	0.13796495165961029	0.23787060630967288	7	0.23488116103771167	0.40496751903053735
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12832351	12832911	125	0.7579275416055684	1.3534420385813721	75	0.4687321852473844	0.8370217593703293	73	3.3571471570505174	5.994905637590209	1	0.033554451576815955	0.0599186635300285
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12836211	12836711	147	0.8913227889281484	1.7826455778562968	97	0.6062269595866172	1.2124539191732344	6	0.27592990331922057	0.5518598066384411	4	0.13421780630726382	0.26843561261452764
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12840451	12841011	264	1.6007429678709604	2.8584695854838578	11	0.06874738716961638	0.12276319137431498	0	0.0	0.0	4	0.13421780630726382	0.239674654120114
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12841111	12841611	44	0.2667904946451601	0.5335809892903202	13	0.08124691210954664	0.16249382421909328	6	0.27592990331922057	0.5518598066384411	1	0.033554451576815955	0.06710890315363191
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12847511	12848011	164	0.9944009345865057	1.9888018691730114	174	1.087458669773932	2.174917339547864	124	5.702551335263892	11.405102670527784	12	0.40265341892179146	0.8053068378435829
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12867151	12867931	81	0.4911370469604083	0.6296628807184721	3	0.018749287409895378	0.02403754796140433	4	0.1839532688794804	0.23583752420446208	5	0.16777225788407976	0.21509263831292275
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872211	12872711	41	0.24860023364662642	0.49720046729325285	91	0.5687283847668264	1.1374567695336528	1	0.0459883172198701	0.0919766344397402	17	0.5704256768058712	1.1408513536117424
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12872831	12873371	528	3.2014859357419208	5.928677658781335	203	1.2687017814029204	2.3494477433387417	17	0.7818013927377917	1.4477803569218366	16	0.5368712252290553	0.9942059726463988
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12882571	12883071	42	0.254663653979471	0.509327307958942	11	0.06874738716961638	0.13749477433923277	2	0.0919766344397402	0.1839532688794804	7	0.23488116103771167	0.46976232207542334
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12883611	12884131	29	0.17583918965249187	0.3381522877932536	12	0.07499714963958151	0.14422528776842597	3	0.13796495165961029	0.2653172147300198	4	0.13421780630726382	0.2581111659755074
chr19	12885011	12885511	193	1.1702401242389975	2.340480248477995	232	1.4499448930319092	2.8998897860638184	11	0.5058714894185711	1.0117429788371421	5	0.16777225788407976	0.3355445157681595
chr19	12885011	12885511	193	1.1702401242389975	2.340480248477995	232	1.4499448930319092	2.8998897860638184	11	0.5058714894185711	1.0117429788371421	5	0.16777225788407976	0.3355445157681595
chr19	12885011	12885511	193	1.1702401242389975	2.340480248477995	232	1.4499448930319092	2.8998897860638184	11	0.5058714894185711	1.0117429788371421	5	0.16777225788407976	0.3355445157681595
chr19	12885011	12885511	193	1.1702401242389975	2.340480248477995	232	1.4499448930319092	2.8998897860638184	11	0.5058714894185711	1.0117429788371421	5	0.16777225788407976	0.3355445157681595
